ell,Dl_TT_muK2,Dl_EE_muK2,Dl_TE_muK2,Cl_TT,Cl_EE,Cl_TE,Cl_BB
2109,107.78660599214122,1.2006258215290861,-3.3445182383206613,5.583923296035745e-17,6.219884588579702e-19,-1.7326395179691262e-18,0.0
2110,107.60277007091018,1.198619610014885,-3.338871811597006,5.56911832291055e-17,6.203608353144445e-19,-1.7280756035890726e-18,0.0
2111,107.41821706636459,1.1966052314225986,-3.333202883369176,5.554301806210827e-17,6.187317924021841e-19,-1.7235079208330708e-18,0.0
2112,107.23295390738973,1.1945827623521925,-3.327511667833694,5.5394741565550176e-17,6.171013759101581e-19,-1.7189365971881323e-18,0.0
2113,107.04698755647176,1.1925522797896826,-3.3217983802460984,5.5246357847727995e-17,6.1546963165710745e-19,-1.7143617602154956e-18,0.0
2114,106.86032500906765,1.1905138611001493,-3.316063236901433,5.5097871018697545e-17,6.138366054875987e-19,-1.7097835375396446e-18,0.0
2115,106.6729732929732,1.1884675840207388,-3.3103064551147012,5.4949285189921594e-17,6.122023432680912e-19,-1.7052020568373737e-18,0.0
2116,106.4849394676909,1.186413526653651,-3.304528253201282,5.480060447391946e-17,6.105668908830202e-19,-1.7006174458268897e-18,0.0
2117,106.29623062379524,1.1843517674591053,-3.298728850457294,5.465183298391737e-17,6.0893029423089175e-19,-1.696029832256952e-18,0.0
2118,106.10685388229756,1.1822823852482947,-3.292908467139917,5.450297483350052e-17,6.072925992203915e-19,-1.6914393438960526e-18,0.0
2119,105.91681639400939,1.1802054591763254,-3.287067324447692,5.435403413626646e-17,6.056538517665101e-19,-1.6868461085216413e-18,0.0
2120,105.7261253389049,1.1781210687351427,-3.2812056445007634,5.4205015005479743e-17,6.040140977866814e-19,-1.6822502539093893e-18,0.0
2121,105.53478792548226,1.1760292937464416,-3.2753236503211043,5.405592155372816e-17,6.023733831969366e-19,-1.677651907822499e-18,0.0
2122,105.342811390124,1.173930214354568,-3.269421565812704,5.390675789258033e-17,6.007317539080739e-19,-1.6730511980010566e-18,0.0
2123,105.15020299645694,1.1718239110194133,-3.2634996157417357,5.375752813224503e-17,5.990892558218467e-19,-1.6684482521514356e-18,0.0
2124,104.95697003471072,1.1697104645092897,-3.257558025716687,5.3608236381231776e-17,5.974459348271644e-19,-1.6638431979357411e-18,0.0
2125,104.76311982107623,1.1675899558938032,-3.2515970221684687,5.345888674601314e-17,5.958018367963116e-19,-1.6592361629613026e-18,0.0
2126,104.56865969706324,1.1654624665367181,-3.245616832330521,5.330948333068875e-17,5.941570075811871e-19,-1.6546272747702244e-18,0.0
2127,104.37359702885695,1.1633280780888071,-3.239617684218866,5.3160030236650585e-17,5.925114930095541e-19,-1.6500166608289679e-18,0.0
2128,104.1779392066754,1.1611868724807064,-3.2335998066121823,5.3010531562250505e-17,5.908653388813164e-19,-1.6454044485180073e-18,0.0
2129,103.98169364412502,1.1590389319157555,-3.227563429031841,5.2860991402468926e-17,5.892185909648065e-19,-1.640790765121519e-18,0.0
2130,103.78486777755685,1.1568843388628351,-3.221508781721935,5.271141384858554e-17,5.875712949930946e-19,-1.6361757378171316e-18,0.0
2131,103.5874690654222,1.1547231760492023,-3.2154360956293035,5.256180298785171e-17,5.859234966603168e-19,-1.6315594936657285e-18,0.0
2132,103.38950498762809,1.1525555264533198,-3.209345602383548,5.241216290316464e-17,5.842752416180218e-19,-1.6269421596013052e-18,0.0
2133,103.1909830448929,1.150381473297689,-3.2032375342770467,5.2262497672743446e-17,5.826265754715395e-19,-1.6223238624208838e-18,0.0
2134,102.9919107581018,1.1482011000416716,-3.1971121242449576,5.211281136980701e-17,5.8097754377636485e-19,-1.6177047287744796e-18,0.0
2135,102.79229566766223,1.1460144903743215,-3.190969605845237,5.196310806225371e-17,5.793281920345678e-19,-1.6130848851551312e-18,0.0
2136,102.59214533285964,1.1438217282072072,-3.1848102132386424,5.1813391812343087e-17,5.776785656912187e-19,-1.6084644578889815e-18,0.0
2137,102.39146733121365,1.1416228976672427,-3.1786341811687584,5.1663666676379464e-17,5.760287101308386e-19,-1.6038435731254269e-18,0.0
2138,102.1902692578339,1.139418083089517,-3.1724417449420175,5.151393670439749e-17,5.743786706738682e-19,-1.5992223568273181e-18,0.0
2139,101.9885587247772,1.1372073690101276,-3.1662331404077406,5.1364205939849726e-17,5.727284925731602e-19,-1.5946009347612298e-18,0.0
2140,101.78634336040406,1.1349908401590125,-3.160008603938174,5.121447841929616e-17,5.710782210104911e-19,-1.5899794324877823e-18,0.0
2141,101.58363080873687,1.1327685814527984,-3.1537683724085652,5.1064758172095986e-17,5.694279010930996e-19,-1.5853579753520394e-18,0.0
2142,101.3804287288178,1.1305406779876408,-3.1475126831772315,5.091504922010117e-17,5.677775778502423e-19,-1.5807366884739567e-18,0.0
2143,101.17674479406762,1.1283072150320772,-3.1412417740656533,5.076535557735223e-17,5.661272962297746e-19,-1.5761156967388987e-18,0.0
2144,100.97258669164582,1.1260682780198907,-3.134955883338611,5.061568124977641e-17,5.644771010947582e-19,-1.5714951247882307e-18,0.0
2145,100.76796212181048,1.1238239525429694,-3.1286552496843067,5.046603023488744e-17,5.628270372200836e-19,-1.5668750970099574e-18,0.0
2146,100.5628787972801,1.1215743243441876,-3.1223401121945398,5.0316406521488006e-17,5.611771492891244e-19,-1.562255737529444e-18,0.0
2147,100.35734444259602,1.1193194793102907,-3.1160107103449173,5.01668140893743e-17,5.595274818904133e-19,-1.557637170200206e-18,0.0
2148,100.15136679348534,1.1170595034647874,-3.109667283975059,5.0017256909042483e-17,5.578780795143387e-19,-1.5530195185947508e-18,0.0
2149,99.94495359622582,1.1147944829608571,-3.1033100732688705,4.9867738941397775e-17,5.562289865498706e-19,-1.5484029059955056e-18,0.0
2150,99.73811260701164,1.11252450407427,-3.0969393187348344,4.9718264137465756e-17,5.545802472813098e-19,-1.5437874553858085e-18,0.0
2151,99.53085159131986,1.1102496531963113,-3.0905552611863363,4.956883643810561e-17,5.529319058850587e-19,-1.5391732894409645e-18,0.0
2152,99.32317832327941,1.1079700168267343,-3.084158141722049,4.9419459773726363e-17,5.51284006426425e-19,-1.5345605305193884e-18,0.0
2153,99.11510058504005,1.1056856815667122,-3.07774820170633,4.92701380640047e-17,5.496365928564429e-19,-1.5299493006537998e-18,0.0
2154,98.90662616614418,1.1033967341118125,-3.0713256827496864,4.91208752176058e-17,5.479897090087253e-19,-1.5253397215425084e-18,0.0
2155,98.69776286289918,1.1011032612449898,-3.0648908266892825,4.8971675131906206e-17,5.463433985963413e-19,-1.520731914540764e-18,0.0
2156,98.48851847775158,1.0988053498295844,-3.0584438755694676,4.8822541692719004e-17,5.446977052087167e-19,-1.5161260006521761e-18,0.0
2157,98.27890081866349,1.0965030868023535,-3.0519850716224055,4.8673478774021905e-17,5.430526723085673e-19,-1.5115221005202225e-18,0.0
2158,98.0689176984898,1.0941965591665046,-3.0455146572487006,4.8524490237687183e-17,5.414083432288516e-19,-1.5069203344198176e-18,0.0
2159,97.8585769343581,1.091885853984761,-3.0390328749981226,4.837557993321464e-17,5.397647611697574e-19,-1.5023208222489684e-18,0.0
2160,97.64788634705009,1.0895710583724418,-3.03253996755037,4.82267516974667e-17,5.381219691957127e-19,-1.4977236835205043e-18,0.0
2161,97.43685376038461,1.0872522594905554,-3.026036177695874,4.8078009354406026e-17,5.364800102324207e-19,-1.4931290373538741e-18,0.0
2162,97.22548700060341,1.08492954453893,-3.0195217483167056,4.7929356714835945e-17,5.348389270639307e-19,-1.4885370024670408e-18,0.0
2163,97.01379389575821,1.0826030007493472,-3.0129969223674986,4.7780797576142976e-17,5.331987623297273e-19,-1.4839476971684312e-18,0.0
2164,96.80178227510082,1.0802727153787175,-3.006461942856482,4.763233572204253e-17,5.315595585218576e-19,-1.4793612393489896e-18,0.0
2165,96.58945996847451,1.0779387757022625,-2.9999170528265453,4.7483974922326564e-17,5.299213579820785e-19,-1.4747777464742897e-18,0.0
2166,96.37683480570819,1.0756012690067294,-2.9933624953363775,4.733571893261414e-17,5.282842028990361e-19,-1.4701973355767344e-18,0.0
2167,96.16391461601306,1.073260282583632,-2.9867985134417046,4.718757149410477e-17,5.266481353054752e-19,-1.4656201232478443e-18,0.0
2168,95.95070722738114,1.0709159037225109,-2.9802253501765583,4.703953633333396e-17,5.250131970754746e-19,-1.4610462256306123e-18,0.0
2169,95.73722046598678,1.0685682197042272,-2.9736432485346587,4.689161716193181e-17,5.233794299217145e-19,-1.4564757584119532e-18,0.0
2170,95.52346215559038,1.0662173177942744,-2.9670524514508423,4.674381767638407e-17,5.217468753927702e-19,-1.4519088368152266e-18,0.0
2171,95.30944011694487,1.0638632852361292,-2.9604532017825917,4.659614155779591e-17,5.201155748704392e-19,-1.4473455755928494e-18,0.0
2172,95.09516216720475,1.06150620924462,-2.9538457422916338,4.644859247165842e-17,5.184855695670939e-19,-1.4427860890189844e-18,0.0
2173,94.88063611933798,1.0591461769993302,-2.9472303156256237,4.630117406761782e-17,5.168569005230666e-19,-1.4382304908823198e-18,0.0
2174,94.66586978154007,1.056783275638029,-2.9406071642999074,4.615388997924722e-17,5.15229608604063e-19,-1.433678894478923e-18,0.0
2175,94.45087095665221,1.054417592250137,-2.933976530679384,4.600674382382154e-17,5.13603734498609e-19,-1.4291314126051924e-18,0.0
2176,94.23564744158075,1.0520492138702142,-2.9273386569604436,4.585973920209461e-17,5.1197931871552245e-19,-1.4245881575508803e-18,0.0
2177,94.02020702672108,1.0496782274714898,-2.920693785153003,4.5712879698079586e-17,5.103564015814213e-19,-1.4200492410922121e-18,0.0
2178,93.80455749538349,1.047304719959418,-2.9140421570626285,4.5566168878831765e-17,5.087350232382582e-19,-1.4155147744850845e-18,0.0
2179,93.5887066232225,1.0449287781652659,-2.9073840142727474,4.541961029423429e-17,5.071152236408863e-19,-1.4109848684583499e-18,0.0
2180,93.3726621776694,1.042550488839743,-2.900719598126977,4.527320747678678e-17,5.054970425546593e-19,-1.4064596332071945e-18,0.0
2181,93.1564319173675,1.0401699386466527,-2.894049149711511,4.512696394139646e-17,5.038805195530566e-19,-1.4019391783865895e-18,0.0
2182,92.9400235916115,1.0377872141565943,-2.8873729098376555,4.498088318517263e-17,5.022656940153472e-19,-1.3974236131048479e-18,0.0
2183,92.72344493978909,1.0354024018406829,-2.880691119024417,4.4834968687223335e-17,5.006526051242767e-19,-1.3929130459172505e-18,0.0
2184,92.50670369082648,1.0330155880643193,-2.87400401748122,4.468922390845532e-17,4.990412918637915e-19,-1.3884075848197687e-18,0.0
2185,92.28980756263753,1.0306268590809955,-2.867311845090733,4.454365229137681e-17,4.97431793016794e-19,-1.383907337242882e-18,0.0
2186,92.07276426157556,1.0282363010261235,-2.860614841391771,4.4398257259902767e-17,4.958241471629241e-19,-1.3794124100454638e-18,0.0
2187,91.8555814818894,1.0258439999109241,-2.8539132455623375,4.425304221916354e-17,4.942183926763809e-19,-1.3749229095087797e-18,0.0
2188,91.63826690518279,1.0234500416163352,-2.847207296402759,4.4108010555316044e-17,4.926145677237687e-19,-1.3704389413305572e-18,0.0
2189,91.42082819987705,1.021054511886971,-2.8404972323189273,4.3963165635357904e-17,4.910127102619793e-19,-1.3659606106191526e-18,0.0
2190,91.20327302067784,1.018657496325113,-2.8337832913056666,4.38185108069445e-17,4.894128580361035e-19,-1.3614880218878053e-18,0.0
2191,90.9856090080451,1.0162590803847475,-2.827065710930194,4.3674049398208843e-17,4.87815048577377e-19,-1.3570212790489791e-18,0.0
2192,90.76784378766739,1.0138593493656394,-2.820344728315714,4.352978471758449e-17,4.862193192011565e-19,-1.352560485408798e-18,0.0
2193,90.54998496993974,1.0114583884074537,-2.8136205801251335,4.3385720053631375e-17,4.846257070049312e-19,-1.348105743661574e-18,0.0
2194,90.33204014944468,1.009056282483906,-2.8068935025448534,4.324185867486416e-17,4.830342488663599e-19,-1.3436571558844084e-18,0.0
2195,90.11401690443854,1.0066531163969743,-2.8001637312687477,4.3098203829584186e-17,4.814449814413503e-19,-1.3392148235319131e-18,0.0
2196,89.89592279634046,1.004248974771136,-2.793431501482196,4.295475874571377e-17,4.798579411621613e-19,-1.3347788474309915e-18,0.0
2197,89.67776536922555,1.0018439420476546,-2.786697047846272,4.281152663063347e-17,4.782731642355417e-19,-1.3303493277757245e-18,0.0
2198,89.45955214932323,0.9994381024789213,-2.779960604482075,4.266851067102295e-17,4.766906866409055e-19,-1.3259263641223604e-18,0.0
2199,89.2412906445176,0.9970315401228184,-2.7732224049551277,4.2525714032703644e-17,4.751105441285302e-19,-1.3215100553843622e-18,0.0
2200,89.02298834385384,0.9946243388371482,-2.766482682259957,4.238313986048542e-17,4.735327722177964e-19,-1.3171004998275787e-18,0.0
2201,88.80465271704793,0.9922165822741006,-2.7597416688047813,4.224079127801568e-17,4.719574061954579e-19,-1.3126977950654908e-18,0.0
2202,88.58629121399997,0.989808353874758,-2.752999596396313,4.209867138763125e-17,4.703844811139389e-19,-1.3083020380545478e-18,0.0
2203,88.3679112643131,0.9873997368636624,-2.7462566962247132,4.1956783270213683e-17,4.688140317896732e-19,-1.3039133250896014e-18,0.0
2204,88.14952027681531,0.9849908142434137,-2.7395131988486625,4.181512998504705e-17,4.672460928014675e-19,-1.2995317517994268e-18,0.0
2205,87.93112563908676,0.9825816687893302,-2.732769334180584,4.167371456967912e-17,4.656806984889044e-19,-1.2951574131423402e-18,0.0
2206,87.7127347169905,0.9801723830441426,-2.7260253314719707,4.153254003978505e-17,4.641178829507728e-19,-1.2907904034018994e-18,0.0
2207,87.49435485420787,0.9777630393127453,-2.719281419298871,4.139160938903425e-17,4.625576800435337e-19,-1.2864308161827013e-18,0.0
2208,87.27599337177865,0.975353719656992,-2.712537825547501,4.12509255889602e-17,4.610001233798178e-19,-1.282078744406269e-18,0.0
2209,87.05765756764511,0.972944505890544,-2.7057947773999955,4.111049158883312e-17,4.594452463269573e-19,-1.2777342803070324e-18,0.0
2210,86.83935471620123,0.9705354795737648,-2.6990525013203093,4.0970310315535786e-17,4.57893082005549e-19,-1.2733975154283996e-18,0.0
2211,86.62109206784558,0.9681267220086645,-2.692311223040228,4.083038467344193e-17,4.563436632880505e-19,-1.2690685406189145e-18,0.0
2212,86.40287684853948,0.9657183142338935,-2.685571167545548,4.0690717544297907e-17,4.547970227974086e-19,-1.2647474460285108e-18,0.0
2213,86.18471625936958,0.9633103370197947,-2.6788325590623954,4.055131178710723e-17,4.53253192905723e-19,-1.2604343211048606e-18,0.0
2214,85.96661747611442,0.9609028708634888,-2.672095621043655,4.0412170238017766e-17,4.517122057329371e-19,-1.2561292545897988e-18,0.0
2215,85.74858764881711,0.9584959959840352,-2.6653605761556043,4.027329571021244e-17,4.501740931455697e-19,-1.2518323345158632e-18,0.0
2216,85.53063390136084,0.9560897923176219,-2.6586276462646206,4.0134690993802197e-17,4.486388867554709e-19,-1.2475436482028983e-18,0.0
2217,85.31276333105036,0.9536843395128183,-2.651897052424083,3.999635885572231e-17,4.471066179186154e-19,-1.2432632822547677e-18,0.0
2218,85.09498300819811,0.9512797169258835,-2.6451690148614126,3.9858302039631634e-17,4.455773177339287e-19,-1.2389913225561566e-18,0.0
2219,84.87729997571445,0.9488760036161168,-2.6384437529652396,3.972052326581447e-17,4.440510170421425e-19,-1.2347278542694533e-18,0.0
2220,84.65972124870326,0.9464732783412682,-2.6317214852727364,3.958302523108557e-17,4.425277464246852e-19,-1.230472961831732e-18,0.0
2221,84.44225381406224,0.9440716195530032,-2.6250024294571,3.944581060869809e-17,4.410075362026053e-19,-1.2262267289518228e-18,0.0
2222,84.22490463008769,0.9416711053924125,-2.6182868023151635,3.9308882048254115e-17,4.394904164355226e-19,-1.221989238607465e-18,0.0
2223,84.00768062608502,0.939271813685589,-2.611574819755199,3.917224217561866e-17,4.379764169206195e-19,-1.2177605730425677e-18,0.0
2224,83.79058870198307,0.9368738219392446,-2.6048666967848213,3.9035893592835897e-17,4.364655671916564e-19,-1.2135408137645378e-18,0.0
2225,83.57363572795381,0.9344772073363883,-2.5981626474990716,3.88998388780486e-17,4.349578965180235e-19,-1.2093300415417095e-18,0.0
2226,83.35682854403761,0.9320820467320643,-2.5914628850686663,3.876408058542068e-17,4.3345343390382633e-19,-1.2051283364008696e-18,0.0
2227,83.14017395977207,0.9296884166491296,-2.58476762172836,3.8628621245061984e-17,4.3195220808699706e-19,-1.2009357776248535e-18,0.0
2228,82.92367875382739,0.9272963932741045,-2.578077068765504,3.8493463362956635e-17,4.3045424753844567e-19,-1.196752443750249e-18,0.0
2229,82.70734967364534,0.9249060524530639,-2.571391436508725,3.8358609420893616e-17,4.2895958046123565e-19,-1.192578412565174e-18,0.0
2230,82.49119343508428,0.9225174696875932,-2.5647109343167838,3.8224061876400675e-17,4.274682347897968e-19,-1.1884137611071523e-18,0.0
2231,82.27521672206845,0.9201307201307943,-2.558035770567576,3.808982316268065e-17,4.2598023818916586e-19,-1.1842585656610705e-18,0.0
2232,82.05942618624306,0.9177458785833524,-2.551366152647293,3.795589568855105e-17,4.244956180542622e-19,-1.1801129017572292e-18,0.0
2233,81.84382844663374,0.9153630194896537,-2.544702286939739,3.782228183838602e-17,4.230144015091915e-19,-1.175976844169475e-18,0.0
2234,81.62843008931135,0.9129822169339635,-2.5380443788158042,3.768898397206136e-17,4.215366154065832e-19,-1.171850466913424e-18,0.0
2235,81.41323766706188,0.9106035446366576,-2.5313926326230947,3.7556004424902255e-17,4.200622863269575e-19,-1.1677338432447682e-18,0.0
2236,81.19825769906187,0.9082270759505149,-2.5247472516757314,3.7423345507633935e-17,4.185914405781259e-19,-1.1636270456576772e-18,0.0
2237,80.98349667055774,0.905852883857059,-2.518108438244283,3.729100950633469e-17,4.171241041946187e-19,-1.1595301458832702e-18,0.0
2238,80.76896103255197,0.9034810409629671,-2.5114763935458906,3.715899868239228e-17,4.156603029371487e-19,-1.1554432148881935e-18,0.0
2239,80.55465720149269,0.9011116194965246,-2.5048513177345173,3.7027315272462416e-17,4.142000622920997e-19,-1.1513663228732639e-18,0.0
2240,80.34059155896983,0.8987446913041477,-2.4982334098913914,3.6895961488430533e-17,4.127434074710517e-19,-1.1472995392722146e-18,0.0
2241,80.12677045141541,0.8963803278469529,-2.491622868015572,3.6764939517375844e-17,4.1129036341033023e-19,-1.1432429327505098e-18,0.0
2242,79.91320018980974,0.8940186001973947,-2.485019889014715,3.663425152153851e-17,4.0984095477059273e-19,-1.1391965712042588e-18,0.0
2243,79.69988704939212,0.8916595790359495,-2.478424668695962,3.650389963828908e-17,4.0839520593643857e-19,-1.1351605217592e-18,0.0
2244,79.4868372693775,0.8893033346478683,-2.471837401757023,3.637388598010104e-17,4.06953141016055e-19,-1.1311348507697806e-18,0.0
2245,79.27405705267738,0.8869499369199756,-2.4652582817773845,3.624421263452558e-17,4.0551478384088753e-19,-1.1271196238183068e-18,0.0
2246,79.06155256562691,0.8845994553375378,-2.458687501209719,3.6114881664169526e-17,4.040801579653455e-19,-1.1231149057141914e-18,0.0
2247,78.84932993771662,0.882251958981181,-2.4521252513714242,3.598589510667548e-17,4.0264928666653347e-19,-1.1191207604932717e-18,0.0
2248,78.63739526132893,0.8799075165238665,-2.4455717224363283,3.585725497470467e-17,4.012221929440118e-19,-1.1151372514172102e-18,0.0
2249,78.42575459148124,0.8775661962279332,-2.439027103426579,3.5728963255922757e-17,3.997988995195912e-19,-1.1111644409729875e-18,0.0
2250,78.21441394557256,0.8752280659421858,-2.4324915822046607,3.560102191298767e-17,3.983794288371495e-19,-1.1072023908724595e-18,0.0
2251,78.00337930313655,0.8728931930990501,-2.4259653454655994,3.547343288354049e-17,3.969638030624835e-19,-1.1032511620520091e-18,0.0
2252,77.79265660559942,0.8705616447117818,-2.4194485787293187,3.53461980801987e-17,3.9555204408318603e-19,-1.0993108146722712e-18,0.0
2253,77.58225175604265,0.8682334873717358,-2.412941466333157,3.5219319390551975e-17,3.9414417350855333e-19,-1.0953814081179368e-18,0.0
2254,77.37217061897161,0.8659087872456899,-2.4064441914245474,3.509279867716055e-17,3.9274021266951927e-19,-1.0914630009976381e-18,0.0
2255,77.16241902008879,0.8635876100732314,-2.39995693595386,3.4966637777556087e-17,3.9134018261862e-19,-1.0875556511439114e-18,0.0
2256,76.95300274607276,0.8612700211641989,-2.3934798806674125,3.484083850424514e-17,3.8994410412998547e-19,-1.08365941561324e-18,0.0
2257,76.74392754436153,0.8589560853961796,-2.387013205100618,3.471540264471479e-17,3.885519976993573e-19,-1.079774350686166e-18,0.0
2258,76.53519912294219,0.8566458672120701,-2.3805570875713298,3.45903319614412e-17,3.8716388354413784e-19,-1.0759005118674924e-18,0.0
2259,76.3268231501448,0.8543394306176911,-2.374111705173317,3.446562819190023e-17,3.85779781603464e-19,-1.0720379538865504e-18,0.0
2260,76.118805254442,0.8520368391794607,-2.367677233769918,3.434129304858067e-17,3.843997115383095e-19,-1.068186730697546e-18,0.0
2261,75.91115102425354,0.8497381560221268,-2.361253847987843,3.4217328218999844e-17,3.830236927316137e-19,-1.0643468954799831e-18,0.0
2262,75.70386600775606,0.8474434438265533,-2.3548417212111517,3.409373536572158e-17,3.8165174428843752e-19,-1.06051850063916e-18,0.0
2263,75.49695571269818,0.845152764827572,-2.348441025575379,3.397051612637664e-17,3.8028388503614746e-19,-1.0567015978067406e-18,0.0
2264,75.29042560622052,0.8428661808118807,-2.342051931961825,3.3847672113685383e-17,3.789201335246233e-19,-1.052896237841398e-18,0.0
2265,75.08428111468089,0.8405837531160099,-2.3356746099920063,3.3725204915482844e-17,3.7756050802649484e-19,-1.049102470829532e-18,0.0
2266,74.87852762348474,0.8383055426243377,-2.3293092280222614,3.3603116094746097e-17,3.7620502653740294e-19,-1.045320346086057e-18,0.0
2267,74.67317047692087,0.8360316097671707,-2.32295595313853,3.3481407189624023e-17,3.7485370677628836e-19,-1.0415499121552682e-18,0.0
2268,74.46821497800157,0.8337620145188713,-2.3166149511512617,3.3360079713469066e-17,3.73506566185703e-19,-1.0377912168117649e-18,0.0
2269,74.26366638830883,0.8314968163960537,-2.3102863865905228,3.323913515487166e-17,3.721636219321506e-19,-1.0340443070614628e-18,0.0
2270,74.05952992784498,0.8292360744558276,-2.3039704227012265,3.311857497769655e-17,3.7082489090645e-19,-1.030309229142661e-18,0.0
2271,73.8558107748883,0.8269798472941021,-2.297667221438536,3.299840062112144e-17,3.694903897241237e-19,-1.0265860285271837e-18,0.0
2272,73.65251406585453,0.8247281930439486,-2.291376943463432,3.2878613499678005e-17,3.681601347258127e-19,-1.022874749921595e-18,0.0
2273,73.44964489516227,0.8224811693740147,-2.2850997481384145,3.275921500329473e-17,3.668341419777138e-19,-1.0191754372684715e-18,0.0
2274,73.24720831510437,0.8202388334869986,-2.278835793523391,3.2640206497342263e-17,3.6551242727204295e-19,-1.0154881337477536e-18,0.0
2275,73.04520933572385,0.8180012421181782,-2.27258523637169,3.252158932268069e-17,3.641950061275222e-19,-1.011812881778155e-18,0.0
2276,72.84365292469472,0.8157684515339949,-2.2663482321262514,3.240336479570894e-17,3.6288189378988955e-19,-1.0081497230186406e-18,0.0
2277,72.6425440072083,0.8135405175306963,-2.260124934915964,3.22855342084164e-17,3.6157310523243444e-19,-1.0044986983699733e-18,0.0
2278,72.44188746586384,0.8113174954330294,-2.2539154975521534,3.2168098828436444e-17,3.6026865515655434e-19,-1.00085984797632e-18,0.0
2279,72.24168814056455,0.8090994400929931,-2.2477200715252303,3.2051059899102094e-17,3.589685579923359e-19,-9.972332112269243e-19,0.0
2280,72.0419508284185,0.8068864058886471,-2.2415388070014917,3.1934418639503835e-17,3.5767282789915985e-19,-9.93618826757846e-19,0.0
2281,71.84268028364394,0.8046784467229676,-2.2353718528200632,3.181817624454904e-17,3.563814787663253e-19,-9.90016732453754e-19,0.0
2282,71.64388121748027,0.8024756160227691,-2.2292193564900114,3.170233388502392e-17,3.5509452421370105e-19,-9.864269654497932e-19,0.0
2283,71.44555829810328,0.8002779667376705,-2.223081464187591,3.1586892707656975e-17,3.53811977592395e-19,-9.828495621335021e-19,0.0
2284,71.24771615054519,0.7980855513391191,-2.216958320753646,3.147185383518457e-17,3.5253385198544707e-19,-9.792845581467957e-19,0.0
2285,71.05035935662008,0.7958984218194732,-2.210850069691173,3.135721836641851e-17,3.512601602085455e-19,-9.75731988388012e-19,0.0
2286,70.85349245485337,0.7937166296911292,-2.2047568531630137,3.124298737631532e-17,3.4999091481076113e-19,-9.721918870140088e-19,0.0
2287,70.65711994041655,0.7915402259857077,-2.198678811989706,3.11291619160475e-17,3.487261280753055e-19,-9.686642874423253e-19,0.0
2288,70.46124626506662,0.7893692612532948,-2.19261608564749,3.10157430130767e-17,3.4746581202030975e-19,-9.651492223534037e-19,0.0
2289,70.26587583708971,0.7872037855617273,-2.1865688122664393,3.090273167122845e-17,3.4620997839962155e-19,-9.616467236928578e-19,0.0
2290,70.07101302125032,0.7850438484959437,-2.1805371286287656,3.0790128870769094e-17,3.44958638703627e-19,-9.581568226738116e-19,0.0
2291,69.87666213874411,0.7828894991573718,-2.1745211701672353,3.067793556848404e-17,3.437118041600872e-19,-9.546795497792784e-19,0.0
2292,69.68282746715632,0.7807407861633832,-2.1685210709637674,3.0566152697758215e-17,3.424694857350002e-19,-9.512149347646105e-19,0.0
2293,69.48951324042407,0.7785977576467891,-2.1625369637481424,3.045478116865787e-17,3.412316941334783e-19,-9.4776300665999e-19,0.0
2294,69.29672364880363,0.7764604612553908,-2.1565689798968717,3.034382186801432e-17,3.3999843980064674e-19,-9.443237937729801e-19,0.0
2295,69.10446283884208,0.7743289441515837,-2.1506172494322033,3.023327565950931e-17,3.387697329225616e-19,-9.408973236911277e-19,0.0
2296,68.91273491335333,0.7722032530120059,-2.1446819010212668,3.012314338376193e-17,3.375455834271451e-19,-9.374836232846157e-19,0.0
2297,68.72154393139905,0.7700834340272439,-2.138763061975358,3.001342585841739e-17,3.363260009851412e-19,-9.340827187089702e-19,0.0
2298,68.5308939082736,0.7679695329015843,-2.132860858249369,2.990412387823717e-17,3.351109950110886e-19,-9.306946354078155e-19,0.0
2299,68.34078881549351,0.7658615948528147,-2.126975414441342,2.979523821519088e-17,3.3390057466431126e-19,-9.273193981156784e-19,0.0
2300,68.15123258079163,0.7637596646120776,-2.121106853792179,2.968676961854968e-17,3.3269474884992827e-19,-9.239570308608457e-19,0.0
2301,67.9622290881151,0.7616637864237689,-2.1152552981854664,2.957871881498117e-17,3.3149352621987943e-19,-9.206075569682631e-19,0.0
2302,67.77378217762812,0.7595740040454874,-2.109420868147448,2.947108650864588e-17,3.302969151739691e-19,-9.172709990624872e-19,0.0
2303,67.5858956457187,0.7574903607480324,-2.1036036828471287,2.9363873381295124e-17,3.2910492386092673e-19,-9.139473790706815e-19,0.0
2304,67.39857324500983,0.7554128993154493,-2.097803860096509,2.9257080092370474e-17,3.279175601794843e-19,-9.106367182256597e-19,0.0
2305,67.21181868437483,0.7533416620451207,-2.0920215163509526,2.9150707279104536e-17,3.267348317794694e-19,-9.073390370689724e-19,0.0
2306,67.02563562895683,0.7512766907479088,-2.0862567667096856,2.9044755556623244e-17,3.2555674606291617e-19,-9.040543554540411e-19,0.0
2307,66.84002770019228,0.7492180267483374,-2.0805097249164155,2.8939225518049375e-17,3.2438331018518883e-19,-9.007826925493303e-19,0.0
2308,66.654998475839,0.7471657108848294,-2.074780503360098,2.88341177346077e-17,3.232145310561251e-19,-8.975240668415705e-19,0.0
2309,66.47055149000784,0.7451197835099831,-2.06906921307581,2.8729432755731225e-17,3.220504153411914e-19,-8.942784961390159e-19,0.0
2310,66.28669023319844,0.7430802844908952,-2.063375963745763,2.86251711091688e-17,3.2089096946265435e-19,-8.91045997574747e-19,0.0
