ell,Cl_BB,Dl_BB,Cl_TT_tensor
387,2.7628670920579682e-27,6.602719015799333e-23,1.5676126138491077e-27
388,2.745225604925979e-27,6.594463966059264e-23,1.5569542117080158e-27
389,2.727732914835214e-27,6.586219254695338e-23,1.5463887727370506e-27
390,2.710387427211087e-27,6.577984868648495e-23,1.535915282582696e-27
391,2.6931875683788538e-27,6.569760794877115e-23,1.5255327403264462e-27
392,2.676131785238804e-27,6.561547020356972e-23,1.5152401582746085e-27
393,2.659218544947303e-27,6.55334353208121e-23,1.5050365617519084e-27
394,2.642446334603556e-27,6.545150317060309e-23,1.494920988898814e-27
395,2.6258136609419778e-27,6.536967362322053e-23,1.4848924904725094e-27
396,2.6093190500300552e-27,6.528794654911492e-23,1.4749501296514302e-27
397,2.5929610469715965e-27,6.520632181890921e-23,1.4650929818433082e-27
398,2.5767382156152435e-27,6.512479930339835e-23,1.4553201344966294e-27
399,2.5606491382681597e-27,6.504337887354902e-23,1.4456306869154647e-27
400,2.544692415414777e-27,6.496206040049933e-23,1.4360237500775757e-27
401,2.5288666654405017e-27,6.488084375555853e-23,1.4264984464557541e-27
402,2.5131705243602824e-27,6.479972881020661e-23,1.4170539098423132e-27
403,2.497602645551941e-27,6.471871543609402e-23,1.4076892851766782e-27
404,2.4821616994941787e-27,6.463780350504144e-23,1.3984037283760083e-27
405,2.466846373509147e-27,6.455699288903934e-23,1.389196406168789e-27
406,2.451655371509514e-27,6.44762834602478e-23,1.3800664959313429e-27
407,2.4365874137499205e-27,6.439567509099604e-23,1.3710131855271916e-27
408,2.4216412365827502e-27,6.43151676537823e-23,1.362035673149217e-27
409,2.4068155922181226e-27,6.423476102127339e-23,1.3531331671645688e-27
410,2.3921092484880273e-27,6.415445506630451e-23,1.3443048859622586e-27
411,2.3775209886145183e-27,6.407424966187883e-23,1.3355500578033915e-27
412,2.3630496109818907e-27,6.399414468116722e-23,1.3268679206739818e-27
413,2.3486939289127635e-27,6.391413999750812e-23,1.3182577221403068e-27
414,2.3344527704479794e-27,6.383423548440692e-23,1.3097187192067366e-27
415,2.3203249781302713e-27,6.375443101553595e-23,1.3012501781760098e-27
416,2.3063094087916006e-27,6.367472646473411e-23,1.2928513745118918e-27
417,2.2924049333441043e-27,6.359512170600647e-23,1.2845215927041772e-27
418,2.278610436574587e-27,6.35156166135241e-23,1.27626012613599e-27
419,2.264924816942479e-27,6.343621106162374e-23,1.2680662769533368e-27
420,2.2513469863812055e-27,6.335690492480755e-23,1.2599393559368668e-27
421,2.2378758701028866e-27,6.327769807774272e-23,1.2518786823758021e-27
422,2.2245104064063206e-27,6.319859039526129e-23,1.2438835839439919e-27
423,2.2112495464881803e-27,6.311958175235985e-23,1.2359533965780511e-27
424,2.1980922542573554e-27,6.304067202419917e-23,1.2280874643575442e-27
425,2.1850375061523947e-27,6.296186108610404e-23,1.2202851393871743e-27
426,2.1720842909619796e-27,6.288314881356293e-23,1.2125457816809436e-27
427,2.159231609648371e-27,6.280453508222766e-23,1.2048687590482389e-27
428,2.1464784751737832e-27,6.272601976791323e-23,1.1972534469818159e-27
429,2.1338239123296195e-27,6.26476027465975e-23,1.189699228547639e-27
430,2.1212669575685177e-27,6.256928389442085e-23,1.1822054942765467e-27
431,2.108806658839162e-27,6.2491063087686e-23,1.1747716420577044e-27
432,2.0964420754237956e-27,6.241294020285768e-23,1.1673970770338131e-27
433,2.0841722777783944e-27,6.233491511656238e-23,1.160081211498042e-27
434,2.0719963473754504e-27,6.22569877055881e-23,1.1528234647926508e-27
435,2.0599133765493076e-27,6.217915784688398e-23,1.1456232632092718e-27
436,2.047922468344022e-27,6.21014254175602e-23,1.138480039890818e-27
437,2.0360227363636733e-27,6.202379029488754e-23,1.1313932347349951e-27
438,2.0242133046251113e-27,6.194625235629723e-23,1.1243622942993749e-27
439,2.012493307413069e-27,6.186881147938067e-23,1.1173866717080148e-27
440,2.000861889137609e-27,6.179146754188907e-23,1.110465826559585e-27
441,1.9893182041938686e-27,6.171422042173333e-23,1.1035992248369788e-27
442,1.977861416824038e-27,6.163706999698368e-23,1.0967863388183844e-27
443,1.9664907009815602e-27,6.156001614586945e-23,1.0900266469897804e-27
444,1.955205240197489e-27,6.148305874677879e-23,1.0833196339588383e-27
445,1.944004227448979e-27,6.140619767825847e-23,1.076664790370204e-27
446,1.9328868650298608e-27,6.13294328190135e-23,1.0700616128221295e-27
447,1.9218523644232763e-27,6.125276404790705e-23,1.0635096037844362e-27
448,1.9108999461763145e-27,6.117619124396001e-23,1.0570082715177814e-27
449,1.9000288397766422e-27,6.109971428635088e-23,1.050557129994206e-27
450,1.8892382835310646e-27,6.102333305441545e-23,1.0441556988189411e-27
451,1.878527524446e-27,6.094704742764652e-23,1.0378035031534478e-27
452,1.8678958181098287e-27,6.087085728569369e-23,1.0315000736396754e-27
453,1.8573424285770802e-27,6.079476250836312e-23,1.0252449463255027e-27
454,1.8468666282544337e-27,6.071876297561729e-23,1.0190376625913601e-27
455,1.8364676977884835e-27,6.064285856757462e-23,1.012877769077992e-27
456,1.8261449259552632e-27,6.056704916450941e-23,1.0067648176153536e-27
457,1.815897609551475e-27,6.049133464685155e-23,1.000698365152616e-27
458,1.8057250532873997e-27,6.041571489518603e-23,9.946779736892585e-28
459,1.7956265696814718e-27,6.03401897902531e-23,9.887032102072342e-28
460,1.7856014789564687e-27,6.026475921294772e-23,9.827736466041847e-28
461,1.775649108937301e-27,6.018942304431943e-23,9.768888596276882e-28
462,1.7657687949503723e-27,6.011418116557208e-23,9.710484308105236e-28
463,1.7559598797244766e-27,6.003903345806359e-23,9.652519464069293e-28
464,1.7462217132932158e-27,5.996397980330577e-23,9.594989973298445e-28
465,1.7365536528988983e-27,5.988902008296395e-23,9.537891790891097e-28
466,1.726955062897905e-27,5.981415417885686e-23,9.481220917306156e-28
467,1.717425314667492e-27,5.973938197295635e-23,9.424973397763807e-28
468,1.7079637865140027e-27,5.966470334738713e-23,9.369145321655413e-28
469,1.69856986358247e-27,5.959011818442653e-23,9.313732821962394e-28
470,1.6892429377675834e-27,5.951562636650432e-23,9.258732074683931e-28
471,1.679982407625995e-27,5.944122777620243e-23,9.204139298273338e-28
472,1.6707876782899445e-27,5.936692229625472e-23,9.149950753082937e-28
473,1.6616581613821767e-27,5.929270980954671e-23,9.096162740817332e-28
474,1.6525932749321393e-27,5.921859019911543e-23,9.04277160399489e-28
475,1.643592443293424e-27,5.914456334814918e-23,8.989773725417325e-28
476,1.634655097062442e-27,5.907062913998715e-23,8.937165527647231e-28
477,1.6257806729983084e-27,5.899678745811933e-23,8.884943472493415e-28
478,1.61696861394392e-27,5.892303818618636e-23,8.833104060503957e-28
479,1.608218368748192e-27,5.884938120797903e-23,8.781643830466759e-28
480,1.5995293921894543e-27,5.87758164074383e-23,8.73055935891759e-28
481,1.590901144899973e-27,5.870234366865497e-23,8.679847259655379e-28
482,1.5823330932915833e-27,5.862896287586945e-23,8.6295041832647e-28
483,1.5738247094824149e-27,5.85556739134715e-23,8.579526816645334e-28
484,1.5653754712246957e-27,5.848247666600014e-23,8.529911882548754e-28
485,1.5569848618336043e-27,5.840937101814325e-23,8.480656139121412e-28
486,1.5486523701171687e-27,5.833635685473748e-23,8.431756379454786e-28
487,1.5403774903071838e-27,5.826343406076799e-23,8.383209431141988e-28
488,1.532159721991131e-27,5.819060252136812e-23,8.335012155840844e-28
489,1.5239985700450909e-27,5.811786212181933e-23,8.287161448843417e-28
490,1.515893544567626e-27,5.804521274755092e-23,8.23965423865173e-28
491,1.5078441608146154e-27,5.797265428413971e-23,8.19248748655972e-28
492,1.4998499391350377e-27,5.790018661730999e-23,8.145658186241215e-28
493,1.4919104049076702e-27,5.782780963293317e-23,8.09916336334391e-28
494,1.4840250884787032e-27,5.77555232170276e-23,8.053000075089216e-28
495,1.4761935251002473e-27,5.768332725575836e-23,8.007165409877848e-28
496,1.4684152548697214e-27,5.761122163543704e-23,7.961656486901132e-28
497,1.460689822670106e-27,5.753920624252153e-23,7.91647045575789e-28
498,1.453016778111048e-27,5.746728096361575e-23,7.871604496076804e-28
499,1.4453956754708055e-27,5.73954456854695e-23,7.827055817144202e-28
500,1.4378260736390151e-27,5.732370029497822e-23,7.782821657537171e-28
501,1.430307536060271e-27,5.725204467918275e-23,7.738899284761879e-28
502,1.4228396306785036e-27,5.718047872526918e-23,7.695285994897065e-28
503,1.41542192988214e-27,5.710900232056853e-23,7.651979112242592e-28
504,1.4080540104500426e-27,5.703761535255667e-23,7.608975988972973e-28
505,1.4007354534982019e-27,5.696631770885397e-23,7.566274004795806e-28
506,1.3934658444271828e-27,5.689510927722519e-23,7.523870566615048e-28
507,1.3862447728703044e-27,5.682398994557926e-23,7.481763108199018e-28
508,1.3790718326425454e-27,5.6752959601969e-23,7.43994908985307e-28
509,1.3719466216901598e-27,5.668201813459092e-23,7.398425998096873e-28
510,1.364868742041001e-27,5.661116543178514e-23,7.357191345346231e-28
511,1.3578377997555292e-27,5.654040138203499e-23,7.316242669599314e-28
512,1.3508534048785021e-27,5.646972587396691e-23,7.275577534127299e-28
513,1.3439151713913362e-27,5.639913879635029e-23,7.235193527169338e-28
514,1.3370227171651225e-27,5.632864003809712e-23,7.19508826163172e-28
515,1.3301756639142931e-27,5.625822948826186e-23,7.155259374791261e-28
516,1.3233736371509269e-27,5.618790703604128e-23,7.115704528002772e-28
517,1.3166162661396803e-27,5.611767257077418e-23,7.076421406410594e-28
518,1.3099031838533382e-27,5.604752598194121e-23,7.037407718664111e-28
519,1.3032340269289727e-27,5.597746715916465e-23,6.998661196637161e-28
520,1.2966084356247034e-27,5.590749599220827e-23,6.960179595151356e-28
521,1.290026053777042e-27,5.583761237097701e-23,6.9219606917031485e-28
522,1.2834865287588249e-27,5.576781618551691e-23,6.884002286194674e-28
523,1.2769895114377114e-27,5.569810732601477e-23,6.846302200668259e-28
524,1.270534656135248e-27,5.562848568279806e-23,6.808858279044559e-28
525,1.264121620586487e-27,5.555895114633467e-23,6.771668386864269e-28
526,1.2577500659001494e-27,5.548950360723271e-23,6.734730411033342e-28
527,1.2514196565193256e-27,5.542014295624032e-23,6.698042259571667e-28
528,1.2451300601827052e-27,5.535086908424544e-23,6.661601861365156e-28
529,1.23888094788633e-27,5.528168188227565e-23,6.625407165921186e-28
530,1.2326719938458559e-27,5.521258124149796e-23,6.589456143127353e-28
531,1.2265028754593239e-27,5.514356705321859e-23,6.553746783013443e-28
532,1.220373273270425e-27,5.507463920888271e-23,6.518277095516654e-28
533,1.214282870932262e-27,5.50057976000745e-23,6.483045110249938e-28
534,1.2082313551715836e-27,5.493704211851661e-23,6.4480488762734545e-28
535,1.202218415753502e-27,5.486837265607017e-23,6.413286461869091e-28
536,1.1962437454466767e-27,5.47997891047345e-23,6.378755954317991e-28
537,1.190307039988959e-27,5.473129135664711e-23,6.344455459681048e-28
538,1.1844079980534872e-27,5.466287930408315e-23,6.310383102582317e-28
539,1.1785463212152362e-27,5.459455283945555e-23,6.276537025995308e-28
540,1.1727217139180019e-27,5.452631185531465e-23,6.2429153910321255e-28
541,1.1669338834418221e-27,5.445815624434805e-23,6.209516376735366e-28
542,1.161182539870824e-27,5.439008589938043e-23,6.176338179872802e-28
543,1.1554673960614942e-27,5.43221007133733e-23,6.143379014734756e-28
544,1.1497881676113627e-27,5.425420057942491e-23,6.110637112934146e-28
545,1.1441445728280956e-27,5.418638539076996e-23,6.0781107232091525e-28
546,1.1385363326989898e-27,5.411865504077941e-23,6.045798111228488e-28
547,1.1329631708608671e-27,5.40510094229604e-23,6.013697559399212e-28
548,1.127424813570356e-27,5.398344843095587e-23,5.981807366677041e-28
549,1.1219209896745618e-27,5.391597195854458e-23,5.950125848379175e-28
550,1.1164514305821118e-27,5.384857989964078e-23,5.918651335999511e-28
551,1.1110158702345804e-27,5.378127214829408e-23,5.887382177026305e-28
552,1.105614045078276e-27,5.37140485986892e-23,5.8563167347621745e-28
553,1.1002456940363964e-27,5.364690914514583e-23,5.82545338814644e-28
554,1.0949105584815385e-27,5.357985368211844e-23,5.794790531579772e-28
555,1.0896083822085628e-27,5.351288210419609e-23,5.76432657475109e-28
556,1.0843389114078033e-27,5.344599430610224e-23,5.73405994246671e-28
557,1.0791018946386198e-27,5.337919018269449e-23,5.703989074481665e-28
558,1.0738970828032914e-27,5.331246962896459e-23,5.674112425333232e-28
559,1.0687242291212354e-27,5.3245832540038e-23,5.644428464176545e-28
560,1.0635830891035604e-27,5.31792788111739e-23,5.614935674622353e-28
561,1.058473420527939e-27,5.311280833776487e-23,5.585632554576836e-28
562,1.0533949834138e-27,5.304642101533683e-23,5.556517616083463e-28
563,1.0483475399978331e-27,5.298011673954874e-23,5.527589385166867e-28
564,1.0433308547098049e-27,5.291389540619255e-23,5.498846401678702e-28
565,1.0383446941486755e-27,5.284775691119279e-23,5.470287219145464e-28
566,1.0333888270590223e-27,5.2781701150606644e-23,5.441910404618235e-28
567,1.0284630243077529e-27,5.271572802062364e-23,5.413714538524328e-28
568,1.023567058861114e-27,5.2649837417565433e-23,5.385698214520805e-28
569,1.0187007057619866e-27,5.258402923788568e-23,5.357860039349842e-28
570,1.0138637421074659e-27,5.2518303378169865e-23,5.330198632695918e-28
571,1.0090559470267194e-27,5.2452659735135056e-23,5.3027126270447915e-28
572,1.0042771016591227e-27,5.2387098205629834e-23,5.275400667544254e-28
573,9.995269891326639e-28,5.232161868663396e-23,5.248261411866621e-28
574,9.948053945426191e-28,5.225622107525834e-23,5.22129353007294e-28
575,9.901121049304908e-28,5.2190905268744734e-23,5.194495704478899e-28
576,9.854469092632067e-28,5.212567116446566e-23,5.167866629522415e-28
577,9.808095984125744e-28,5.206051865992414e-23,5.141405011632833e-28
578,9.761999651349924e-28,5.1995447652753614e-23,5.115109569101798e-28
579,9.716178040514053e-28,5.193045804071762e-23,5.088979031955691e-28
580,9.670629116275126e-28,5.186554972170978e-23,5.063012141829659e-28
581,9.625350861542124e-28,5.180072259375351e-23,5.037207651843202e-28
582,9.580341277282898e-28,5.173597655500184e-23,5.011564326477283e-28
583,9.535598382333406e-28,5.167131150373733e-23,4.986080941452971e-28
584,9.491120213209248e-28,5.16067273383718e-23,4.960756283611557e-28
585,9.446904823919534e-28,5.154222395744618e-23,4.93558915079615e-28
586,9.402950285782984e-28,5.147780125963036e-23,4.910578351734723e-28
587,9.359254687246293e-28,5.141345914372298e-23,4.8857227059245925e-28
588,9.31581613370466e-28,5.134919750865126e-23,4.8610210435183005e-28
589,9.272632747324519e-28,5.1285016253470854e-23,4.8364722052108985e-28
590,9.2297026668684e-28,5.1220915277365654e-23,4.812075042128592e-28
591,9.187024047521897e-28,5.1156894479647577e-23,4.787828415718755e-28
592,9.144595060722729e-28,5.1092953759756466e-23,4.763731197641251e-28
593,9.102413893991845e-28,5.102909301725986e-23,4.739782269661112e-28
594,9.060478750766573e-28,5.0965312151852846e-23,4.7159805235424695e-28
595,9.018787850235747e-28,5.090161106335787e-23,4.692324860943798e-28
596,8.977339427176818e-28,5.083798965172459e-23,4.668814193314414e-28
597,8.936131731794908e-28,5.077444781702965e-23,4.645447441792213e-28
598,8.895163029563788e-28,5.071098545947657e-23,4.62222353710264e-28
599,8.854431601068742e-28,5.0647602479395564e-23,4.5991414194588785e-28
600,8.813935741851286e-28,5.0584298777243296e-23,4.576200038463217e-28
601,8.773673762255763e-28,5.0521074253602796e-23,4.553398353009621e-28
602,8.733643987277728e-28,5.045792880918327e-23,4.530735331187444e-28
603,8.693844756414124e-28,5.0394862344819887e-23,4.5082099501863005e-28
604,8.654274423515251e-28,5.0331874761473654e-23,4.485821196202061e-28
605,8.614931356638454e-28,5.026896596023124e-23,4.463568064343977e-28
606,8.575813937903543e-28,5.0206135842304736e-23,4.441449558542897e-28
607,8.536920563349924e-28,5.014338430903163e-23,4.419464691460569e-28
608,8.498249642795381e-28,5.0080711261874507e-23,4.397612484400023e-28
609,8.459799599696528e-28,5.00181166024209e-23,4.375891967217014e-28
610,8.421568871010901e-28,4.995560023238321e-23,4.354302178232485e-28
611,8.38355590706063e-28,4.9893162053598405e-23,4.332842164146094e-28
612,8.345759171397744e-28,4.9830801968028016e-23,4.311510979950741e-28
613,8.308177140670982e-28,4.976851987775773e-23,4.290307688848084e-28
614,8.270808304494236e-28,4.970631568499756e-23,4.269231362165071e-28
615,8.233651165316419e-28,4.964418929208128e-23,4.248281079271431e-28
616,8.196704238292945e-28,4.9582140601466647e-23,4.227455927498131e-28
617,8.159966051158598e-28,4.9520169515734915e-23,4.20675500205679e-28
618,8.12343514410195e-28,4.9458275937590905e-23,4.18617740596002e-28
619,8.087110069641166e-28,4.9396459769862674e-23,4.165722249942711e-28
620,8.050989392501273e-28,4.933472091550143e-23,4.145388652384201e-28
621,8.015071689492834e-28,4.927305927758138e-23,4.125175739231384e-28
622,7.979355549392004e-28,4.921147475929952e-23,4.1050826439226665e-28
623,7.943839572821959e-28,4.914996726397545e-23,4.0851085073128455e-28
624,7.90852237213571e-28,4.9088536695051363e-23,4.0652524775988135e-28
625,7.873402571300199e-28,4.902718295609162e-23,4.045513710246149e-28
626,7.838478805781781e-28,4.8965905950782815e-23,4.0258913679165327e-28
627,7.803749722432965e-28,4.890470558293353e-23,4.0063846203960027e-28
628,7.769213979380453e-28,4.8843581756474136e-23,3.986992644524033e-28
629,7.7348702459144665e-28,4.878253437545669e-23,3.967714624123428e-28
630,7.7007172023793e-28,4.872156334405475e-23,3.9485497499309995e-28
